"Time (s)","Load (N)","Machine Extension (mm)","Stress (MPa)","Extension from Preload (mm)","Strain","Percentage Strain","Gauge Length (mm)","Load_N","NEXYGEN_Stress_MPa","Percentage_Strain","Measured_Width_mm","Measured_Thickness_mm","Measured_Area_mm2","Recalculated_Stress_MPa","Stress_Difference_MPa","Stress_Difference_Percent","Material","Orientation","K","Sample","File"
0.249781,-0.14515,-0.0012576,-0.018144,-0.0033257,-0.00014302,-0.014302,24.997,-0.14515,-0.018144,-0.014302,4.287,2.13,9.13131,-0.0158958572209245,0.00224814277907551,-12.3905576448165,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.274759,-0.14536,-0.0012261,-0.01817,-0.0032943,-0.00014176,-0.014176,24.998,-0.14536,-0.01817,-0.014176,4.287,2.13,9.13131,-0.0159188550164215,0.00225114498357848,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.299737,-0.14558,-0.0011946,-0.018197,-0.0032628,-0.0001405,-0.01405,24.998,-0.14558,-0.018197,-0.01405,4.287,2.13,9.13131,-0.0159429479450375,0.00225405205496254,-12.386943204718,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.324715,-0.14579,-0.0011632,-0.018224,-0.0032314,-0.00013925,-0.013925,24.998,-0.14579,-0.018224,-0.013925,4.287,2.13,9.13131,-0.0159659457405345,0.00225805425946551,-12.3905523456185,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.349693,-0.146,-0.0011317,-0.01825,-0.0031999,-0.00013799,-0.013799,24.998,-0.146,-0.01825,-0.013799,4.287,2.13,9.13131,-0.0159889435360315,0.00226105646396848,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.374672,-0.14621,-0.0011003,-0.018277,-0.0031684,-0.00013673,-0.013673,24.998,-0.14621,-0.018277,-0.013673,4.287,2.13,9.13131,-0.0160119413315286,0.00226505866847145,-12.3929456063437,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.39965,-0.14643,-0.0010688,-0.018303,-0.003137,-0.00013547,-0.013547,24.998,-0.14643,-0.018303,-0.013547,4.287,2.13,9.13131,-0.0160360342601445,0.00226696573985551,-12.3857604756352,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.424628,-0.14664,-0.0010373,-0.01833,-0.0031055,-0.00013421,-0.013421,24.998,-0.14664,-0.01833,-0.013421,4.287,2.13,9.13131,-0.0160590320556415,0.00227096794435848,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.449606,-0.14685,-0.0010059,-0.018357,-0.003074,-0.00013295,-0.013295,24.998,-0.14685,-0.018357,-0.013295,4.287,2.13,9.13131,-0.0160820298511386,0.00227497014886144,-12.3929299387778,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.474584,-0.14707,-0.00097441,-0.018383,-0.0030426,-0.00013169,-0.013169,24.998,-0.14707,-0.018383,-0.013169,4.287,2.13,9.13131,-0.0161061227797545,0.00227687722024551,-12.3857760988169,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.499562,-0.14728,-0.00094295,-0.01841,-0.0030111,-0.00013044,-0.013044,24.998,-0.14728,-0.01841,-0.013044,4.287,2.13,9.13131,-0.0161291205752515,0.00228087942474847,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.52454,-0.14749,-0.00091149,-0.018437,-0.0029797,-0.00012918,-0.012918,24.998,-0.14749,-0.018437,-0.012918,4.287,2.13,9.13131,-0.0161521183707486,0.00228488162925144,-12.3929144071782,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.549518,-0.14771,-0.00088003,-0.018463,-0.0029482,-0.00012792,-0.012792,24.998,-0.14771,-0.018463,-0.012792,4.287,2.13,9.13131,-0.0161762112993645,0.0022867887006355,-12.3857915866084,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.574496,-0.14792,-0.00084857,-0.01849,-0.0029167,-0.00012666,-0.012666,24.998,-0.14792,-0.01849,-0.012666,4.287,2.13,9.13131,-0.0161992090948615,0.00229079090513847,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.599474,-0.14813,-0.00081711,-0.018517,-0.0028853,-0.0001254,-0.01254,24.998,-0.14813,-0.018517,-0.01254,4.287,2.13,9.13131,-0.0162222068903586,0.00229479310964144,-12.3928990097826,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.624453,-0.14835,-0.00078565,-0.018543,-0.0028538,-0.00012414,-0.012414,24.998,-0.14835,-0.018543,-0.012414,4.287,2.13,9.13131,-0.0162462998189745,0.0022967001810255,-12.385806940762,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.649431,-0.14856,-0.00075419,-0.01857,-0.0028224,-0.00012289,-0.012289,24.998,-0.14856,-0.01857,-0.012289,4.287,2.13,9.13131,-0.0162692976144715,0.00230070238552847,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.674409,-0.14877,-0.00072273,-0.018597,-0.0027909,-0.00012163,-0.012163,24.998,-0.14877,-0.018597,-0.012163,4.287,2.13,9.13131,-0.0162922954099686,0.00230470459003144,-12.3928837448591,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.699387,-0.14899,-0.00069127,-0.018623,-0.0027594,-0.00012037,-0.012037,24.998,-0.14899,-0.018623,-0.012037,4.287,2.13,9.13131,-0.0163163883385845,0.0023066116614155,-12.3858221630001,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.724365,-0.1492,-0.0006598,-0.01865,-0.002728,-0.00011911,-0.011911,24.998,-0.1492,-0.01865,-0.011911,4.287,2.13,9.13131,-0.0163393861340815,0.00231061386591847,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.749343,-0.14941,-0.00062834,-0.018676,-0.0026965,-0.00011785,-0.011785,24.998,-0.14941,-0.018676,-0.011785,4.287,2.13,9.13131,-0.0163623839295786,0.00231361607042144,-12.3881777169707,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.774321,-0.14962,-0.00059688,-0.018703,-0.0026651,-0.00011659,-0.011659,24.998,-0.14962,-0.018703,-0.011659,4.287,2.13,9.13131,-0.0163853817250756,0.00231761827492441,-12.3916926424873,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.799299,-0.14984,-0.00056542,-0.01873,-0.0026336,-0.00011533,-0.011533,24.998,-0.14984,-0.01873,-0.011533,4.287,2.13,9.13131,-0.0164094746536915,0.00232052534630847,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.824277,-0.14101,-0.00053396,-0.017627,-0.0026021,-0.00011408,-0.011408,24.998,-0.14101,-0.017627,-0.011408,4.287,2.13,9.13131,-0.0154424721096973,0.00218452789030271,-12.3930781772435,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.849256,-0.029,-0.0005025,-0.0036251,-0.0025707,-0.00011282,-0.011282,24.998,-0.029,-0.0036251,-0.011282,4.287,2.13,9.13131,-0.00317588604482818,0.000449213955171821,-12.3917672663325,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.874234,0.083012,-0.00047104,0.010376,-0.0025392,-0.00011156,-0.011156,24.998,0.083012,0.010376,-0.011156,4.287,2.13,9.13131,0.00909091904666472,-0.00128508095333528,-12.3851286944418,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.899212,0.19502,-0.00043958,0.024378,-0.0025078,-0.0001103,-0.01103,24.998,0.19502,0.024378,-0.01103,4.287,2.13,9.13131,0.0213572860849101,-0.00302071391508995,-12.3911474078675,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.92419,0.30704,-0.00040812,0.038379,-0.0024763,-0.00010904,-0.010904,24.998,0.30704,0.038379,-0.010904,4.287,2.13,9.13131,0.0336249672828981,-0.00475403271710193,-12.3870677117745,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.949168,0.41905,-0.00037666,0.052381,-0.0024448,-0.00010778,-0.010778,24.998,0.41905,0.052381,-0.010778,4.287,2.13,9.13131,0.0458915533477672,-0.00648944665223281,-12.3889323461423,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.974146,0.53106,-0.00034519,0.066382,-0.0024134,-0.00010653,-0.010653,24.998,0.53106,0.066382,-0.010653,4.287,2.13,9.13131,0.0581581394126363,-0.00822386058736369,-12.3886905898643,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
0.999124,0.64307,-0.00031373,0.080384,-0.0023819,-0.00010527,-0.010527,24.998,0.64307,0.080384,-0.010527,4.287,2.13,9.13131,0.0704247254775054,-0.00995927452249457,-12.3896229628963,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.0241,0.75508,-0.00028227,0.094385,-0.0023504,-0.00010401,-0.010401,24.998,0.75508,0.094385,-0.010401,4.287,2.13,9.13131,0.0826913115423745,-0.0116936884576255,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.04908,0.8671,-0.00025081,0.10839,-0.002319,-0.00010275,-0.010275,24.998,0.8671,0.10839,-0.010275,4.287,2.13,9.13131,0.0949589927403626,-0.0134310072596374,-12.3913712147222,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.07406,0.97911,-0.00021935,0.12239,-0.0022875,-0.00010149,-0.010149,24.999,0.97911,0.12239,-0.010149,4.287,2.13,9.13131,0.107225578805232,-0.0151644211947683,-12.3902452772026,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.09904,1.0911,-0.00018789,0.13639,-0.0022561,-0.00010023,-0.010023,24.999,1.0911,0.13639,-0.010023,4.287,2.13,9.13131,0.119489974603863,-0.016900025396137,-12.3909563722685,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.12401,1.2031,-0.00015643,0.15039,-0.0022246,-9.8975e-05,-0.0098975,24.999,1.2031,0.15039,-0.0098975,4.287,2.13,9.13131,0.131755465535613,-0.0186345344643868,-12.3908068783741,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.14899,1.3151,-0.00012497,0.16439,-0.0021931,-9.7717e-05,-0.0097717,24.999,1.3151,0.16439,-0.0097717,4.287,2.13,9.13131,0.144020956467363,-0.0203690435326366,-12.3906828472757,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.17397,1.4272,-9.3507e-05,0.17839,-0.0021617,-9.6458e-05,-0.0096458,24.999,1.4272,0.17839,-0.0096458,4.287,2.13,9.13131,0.156297398730303,-0.0220926012696973,-12.3844393013607,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.19895,1.5392,-6.2046e-05,0.1924,-0.0021302,-9.52e-05,-0.00952,24.999,1.5392,0.1924,-0.00952,4.287,2.13,9.13131,0.168562889662053,-0.0238371103379471,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.22393,1.6512,-3.0585e-05,0.2064,-0.0020988,-9.3941e-05,-0.0093941,24.999,1.6512,0.2064,-0.0093941,4.287,2.13,9.13131,0.180828380593803,-0.0255716194061969,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.24891,1.7632,8.7564e-07,0.2204,-0.0020673,-9.2683e-05,-0.0092683,24.999,1.7632,0.2204,-0.0092683,4.287,2.13,9.13131,0.193093871525553,-0.0273061284744467,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.27388,1.8752,3.2337e-05,0.2344,-0.0020358,-9.1425e-05,-0.0091425,24.999,1.8752,0.2344,-0.0091425,4.287,2.13,9.13131,0.205359362457304,-0.0290406375426965,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.29886,2.0514,0.00019339,0.25642,-0.0018748,-8.4982e-05,-0.0084982,24.999,2.0514,0.25642,-0.0084982,4.287,2.13,9.13131,0.224655608012432,-0.031764391987568,-12.38764214475,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.32384,2.3269,0.0003903,0.29086,-0.0016779,-7.7106e-05,-0.0077106,24.999,2.3269,0.29086,-0.0077106,4.287,2.13,9.13131,0.2548265254383,-0.0360334745617003,-12.3885974564052,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.34882,2.6025,0.00058721,0.32531,-0.001481,-6.9229e-05,-0.0069229,24.999,2.6025,0.32531,-0.0069229,4.287,2.13,9.13131,0.285008394195356,-0.0403016058046435,-12.3886772016365,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.3738,2.878,0.00078413,0.35975,-0.001284,-6.1353e-05,-0.0061353,25,2.878,0.35975,-0.0061353,4.287,2.13,9.13131,0.315179311621224,-0.0445706883787759,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.39877,3.1536,0.00098104,0.3942,-0.0010871,-5.3476e-05,-0.0053476,25,3.1536,0.3942,-0.0053476,4.287,2.13,9.13131,0.345361180378281,-0.0488388196217191,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.42375,3.4291,0.001178,0.42864,-0.00089022,-4.56e-05,-0.00456,25,3.4291,0.42864,-0.00456,4.287,2.13,9.13131,0.375532097804149,-0.0531079021958514,-12.3898614678638,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.44873,3.7047,0.0013749,0.46308,-0.00069331,-3.7723e-05,-0.0037723,25,3.7047,0.46308,-0.0037723,4.287,2.13,9.13131,0.405713966561205,-0.0573660334387946,-12.3879315536829,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.47371,3.9802,0.0015718,0.49753,-0.0004964,-2.9847e-05,-0.0029847,25,3.9802,0.49753,-0.0029847,4.287,2.13,9.13131,0.435884883987073,-0.0616451160129269,-12.390230943446,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.49869,4.2558,0.0017687,0.53197,-0.00029948,-2.197e-05,-0.002197,25,4.2558,0.53197,-0.002197,4.287,2.13,9.13131,0.46606675274413,-0.0659032472558702,-12.388527032703,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.52366,4.5521,0.0019656,0.56901,-0.00010257,-1.4094e-05,-0.0014094,25.001,4.5521,0.56901,-0.0014094,4.287,2.13,9.13131,0.498515547057323,-0.0704944529426774,-12.3889655617085,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.54864,5.0654,0.0021625,0.63317,9.4341e-05,-6.2175e-06,-0.00062175,25.001,5.0654,0.63317,-0.00062175,4.287,2.13,9.13131,0.554728730050781,-0.0784412699492186,-12.3886586460538,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.57362,5.5787,0.0023594,0.69734,0.00029125,1.659e-06,0.0001659,25.001,5.5787,0.69734,0.0001659,4.287,2.13,9.13131,0.61094191304424,-0.0863980869557598,-12.3896645762124,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.5986,6.0141,0.0025314,0.75176,0.00046326,8.5393e-06,0.00085393,25.001,6.0141,0.75176,0.00085393,4.287,2.13,9.13131,0.658624009041419,-0.0931359909585809,-12.3890591357057,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.62358,6.1258,0.0026,0.76573,0.00053187,1.1284e-05,0.0011284,25.001,6.1258,0.76573,0.0011284,4.287,2.13,9.13131,0.670856645979602,-0.0948733540203979,-12.3899225602233,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.64855,6.2375,0.0026687,0.77969,0.00060049,1.4028e-05,0.0014028,25.001,6.2375,0.77969,0.0014028,4.287,2.13,9.13131,0.683089282917785,-0.0966007170822148,-12.389631402508,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.67353,6.3492,0.0027373,0.79366,0.0006691,1.6773e-05,0.0016773,25.001,6.3492,0.79366,0.0016773,4.287,2.13,9.13131,0.695321919855968,-0.0983380801440319,-12.3904543688773,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.69851,6.461,0.0028059,0.80762,0.00073772,1.9517e-05,0.0019517,25.002,6.461,0.80762,0.0019517,4.287,2.13,9.13131,0.70756550812534,-0.10005449187466,-12.3888080873009,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.72349,6.5727,0.0028745,0.82159,0.00080633,2.2262e-05,0.0022262,25.002,6.5727,0.82159,0.0022262,4.287,2.13,9.13131,0.719798145063523,-0.101791854936477,-12.3896170762152,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.74847,6.6844,0.0029431,0.83555,0.00087494,2.5007e-05,0.0025007,25.002,6.6844,0.83555,0.0025007,4.287,2.13,9.13131,0.732030782001706,-0.103519217998294,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.77345,6.7961,0.0030117,0.84952,0.00094356,2.7751e-05,0.0027751,25.002,6.7961,0.84952,0.0027751,4.287,2.13,9.13131,0.744263418939889,-0.105256581060111,-12.3901239594254,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.79842,6.9079,0.0030803,0.86348,0.0010122,3.0496e-05,0.0030496,25.002,6.9079,0.86348,0.0030496,4.287,2.13,9.13131,0.756507007209261,-0.106972992790739,-12.3885895203987,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.8234,7.0196,0.003149,0.87745,0.0010808,3.324e-05,0.003324,25.002,7.0196,0.87745,0.003324,4.287,2.13,9.13131,0.768739644147444,-0.108710355852556,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.84838,7.1313,0.0032176,0.89141,0.0011494,3.5985e-05,0.0035985,25.002,7.1313,0.89141,0.0035985,4.287,2.13,9.13131,0.780972281085627,-0.110437718914373,-12.3891047794362,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.87336,7.243,0.0032862,0.90538,0.001218,3.8729e-05,0.0038729,25.002,7.243,0.90538,0.0038729,4.287,2.13,9.13131,0.793204918023811,-0.112175081976189,-12.3898343210795,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.89834,7.3547,0.0033548,0.91934,0.0012866,4.1474e-05,0.0041474,25.002,7.3547,0.91934,0.0041474,4.287,2.13,9.13131,0.805437554961994,-0.113902445038007,-12.3895887308293,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.92331,7.4665,0.0034234,0.93331,0.0013552,4.4218e-05,0.0044218,25.002,7.4665,0.93331,0.0044218,4.287,2.13,9.13131,0.817681143231366,-0.115628856768634,-12.3891158102489,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.94829,7.5782,0.003492,0.94727,0.0014238,4.6963e-05,0.0046963,25.002,7.5782,0.94727,0.0046963,4.287,2.13,9.13131,0.829913780169549,-0.117356219830451,-12.3888880499173,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.97327,7.6899,0.0035606,0.96124,0.0014925,4.9707e-05,0.0049707,25.002,7.6899,0.96124,0.0049707,4.287,2.13,9.13131,0.842146417107732,-0.119093582892268,-12.3895783459145,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
1.99825,7.8016,0.0036292,0.9752,0.0015611,5.2452e-05,0.0052452,25.002,7.8016,0.9752,0.0052452,4.287,2.13,9.13131,0.854379054045915,-0.120820945954085,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.02323,7.9134,0.0036979,0.98917,0.0016297,5.5196e-05,0.0055196,25.002,7.9134,0.98917,0.0055196,4.287,2.13,9.13131,0.866622642315287,-0.122547357684713,-12.388907638193,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.0482,8.025,0.0037665,1.0031,0.0016983,5.7941e-05,0.0057941,25.002,8.025,1.0031,0.0057941,4.287,2.13,9.13131,0.878844327922281,-0.124255672077719,-12.3871669901026,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.07318,8.1366,0.0038351,1.0171,0.0017669,6.0686e-05,0.0060686,25.003,8.1366,1.0171,0.0060686,4.287,2.13,9.13131,0.891066013529275,-0.126033986470725,-12.3915039298717,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.09816,8.2482,0.0039037,1.031,0.0018355,6.343e-05,0.006343,25.003,8.2482,1.031,0.006343,4.287,2.13,9.13131,0.903287699136269,-0.127712300863731,-12.3872260779565,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.12314,8.3599,0.0039723,1.045,0.0019041,6.6175e-05,0.0066175,25.003,8.3599,1.045,0.0066175,4.287,2.13,9.13131,0.915520336074452,-0.129479663925548,-12.390398461775,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.14812,8.4715,0.0040409,1.0589,0.0019728,6.8919e-05,0.0068919,25.003,8.4715,1.0589,0.0068919,4.287,2.13,9.13131,0.927742021681446,-0.131157978318554,-12.3862478344087,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.17309,8.5831,0.0041095,1.0729,0.0020414,7.1664e-05,0.0071664,25.003,8.5831,1.0729,0.0071664,4.287,2.13,9.13131,0.939963707288439,-0.13293629271156,-12.3903712099506,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.19807,8.6947,0.0041782,1.0868,0.00211,7.4408e-05,0.0074408,25.003,8.6947,1.0868,0.0074408,4.287,2.13,9.13131,0.952185392895433,-0.134614607104567,-12.3863274847779,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.22305,8.8063,0.0042468,1.1008,0.0021786,7.7153e-05,0.0077153,25.003,8.8063,1.1008,0.0077153,4.287,2.13,9.13131,0.964407078502427,-0.136392921497573,-12.3903453395324,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.24803,8.918,0.0043154,1.1147,0.0022472,7.9897e-05,0.0079897,25.003,8.918,1.1147,0.0079897,4.287,2.13,9.13131,0.97663971544061,-0.13806028455939,-12.3854207014793,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.27301,9.0296,0.004384,1.1287,0.0023158,8.2642e-05,0.0082642,25.003,9.0296,1.1287,0.0082642,4.287,2.13,9.13131,0.988861401047604,-0.139838598952396,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.29799,9.1412,0.0044526,1.1426,0.0023844,8.5386e-05,0.0085386,25.003,9.1412,1.1426,0.0085386,4.287,2.13,9.13131,1.0010830866546,-0.141516913345402,-12.3855166589709,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.32296,9.2528,0.0045212,1.1566,0.0024531,8.8131e-05,0.0088131,25.003,9.2528,1.1566,0.0088131,4.287,2.13,9.13131,1.01330477226159,-0.143295227738408,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.34794,9.3644,0.0045898,1.1706,0.0025217,9.0875e-05,0.0090875,25.003,9.3644,1.1706,0.0090875,4.287,2.13,9.13131,1.02552645786859,-0.145073542131414,-12.3930926133106,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.37292,9.476,0.0046585,1.1845,0.0025903,9.362e-05,0.009362,25.003,9.476,1.1845,0.009362,4.287,2.13,9.13131,1.03774814347558,-0.14675185652442,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.3979,9.5877,0.0047271,1.1985,0.0026589,9.6365e-05,0.0096365,25.003,9.5877,1.1985,0.0096365,4.287,2.13,9.13131,1.04998078041376,-0.148519219586237,-12.39209174687,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.42288,9.6993,0.0047957,1.2124,0.0027275,9.9109e-05,0.0099109,25.004,9.6993,1.2124,0.0099109,4.287,2.13,9.13131,1.06220246602076,-0.150197533979243,-12.3884472104291,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.44785,9.8109,0.0048643,1.2264,0.0027961,0.00010185,0.010185,25.004,9.8109,1.2264,0.010185,4.287,2.13,9.13131,1.07442415162775,-0.151975848372249,-12.3920293845604,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.47283,9.9225,0.0049329,1.2403,0.0028647,0.0001046,0.01046,25.004,9.9225,1.2403,0.01046,4.287,2.13,9.13131,1.08664583723475,-0.153654162765255,-12.3884675292473,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.49781,10.034,0.0050015,1.2543,0.0029333,0.00010734,0.010734,25.004,10.034,1.2543,0.010734,4.287,2.13,9.13131,1.09885657151055,-0.15544342848945,-12.3928428995814,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.52279,10.356,0.0050701,1.2944,0.003002,0.00011009,0.011009,25.004,10.356,1.2944,0.011009,4.287,2.13,9.13131,1.13411985793933,-0.160280142060668,-12.3825820504224,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.54777,10.679,0.0051387,1.3349,0.0030706,0.00011283,0.011283,25.004,10.679,1.3349,0.011283,4.287,2.13,9.13131,1.16949265768,-0.165407342319996,-12.39099125927,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.57274,11.002,0.0052074,1.3753,0.0031392,0.00011558,0.011558,25.004,11.002,1.3753,0.011558,4.287,2.13,9.13131,1.20486545742068,-0.170434542579323,-12.3925356343578,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.59772,11.326,0.005276,1.4157,0.0032078,0.00011832,0.011832,25.004,11.326,1.4157,0.011832,4.287,2.13,9.13131,1.24034777047324,-0.17535222952676,-12.3862562355556,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.6227,11.649,0.0053446,1.4562,0.0032764,0.00012107,0.012107,25.004,11.649,1.4562,0.012107,4.287,2.13,9.13131,1.27572057021391,-0.180479429786088,-12.3938627788825,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.64768,11.973,0.0054132,1.4966,0.003345,0.00012381,0.012381,25.004,11.973,1.4966,0.012381,4.287,2.13,9.13131,1.31120288326648,-0.185397116733524,-12.3878869927519,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
2.67266,12.296,0.0055522,1.537,0.003484,0.00012937,0.012937,25.004,12.296,1.537,0.012937,4.287,2.13,9.13131,1.34657568300715,-0.190424316992852,-12.3893504874985,"CF-PETG","Flat",110,4,"CF PETG 110%_4.txt"
